LAT;LONG;FULL_NAME_ND_RO;;;;;;;;;;;;;;;;;;;;;;;;;;
12.490758;-11.356509;Balin Ko;;;;;;;;;;;;;;;;;;;;;;;;;;
12.490758;-11.356509;Balin-Ko;;;;;;;;;;;;;;;;;;;;;;;;;;
12.490758;-11.356509;Balino Ko;;;;;;;;;;;;;;;;;;;;;;;;;;
16.215833;-16.175833;Foret Classee de Tilene;;;;;;;;;;;;;;;;;;;;;;;;;;
16.215833;-16.175833;Brousse Killen;;;;;;;;;;;;;;;;;;;;;;;;;;
16.478333;-16.061389;Marigot de Ghad;;;;;;;;;;;;;;;;;;;;;;;;;;
16.478333;-16.061389;Marigot de Rhad;;;;;;;;;;;;;;;;;;;;;;;;;;
16.300833;-16.349722;Ile de Tieng;;;;;;;;;;;;;;;;;;;;;;;;;;
16.300833;-16.349722;Ile de Ntieng;;;;;;;;;;;;;;;;;;;;;;;;;;
16.300833;-16.349722;N'tieng Island;;;;;;;;;;;;;;;;;;;;;;;;;;
16.269167;-16.191667;Marigot de Ngo;;;;;;;;;;;;;;;;;;;;;;;;;;
16.269167;-16.191667;Marigot de Go;;;;;;;;;;;;;;;;;;;;;;;;;;
16.4775;-16.276667;Marigot Ndepelout;;;;;;;;;;;;;;;;;;;;;;;;;;
16.176787;-16.16271;Marigotde Mengueye;;;;;;;;;;;;;;;;;;;;;;;;;;
16.176787;-16.16271;Marigotde Ngagne;;;;;;;;;;;;;;;;;;;;;;;;;;
16.192222;-16.254722;Foret Classee de Massara-Foulane;;;;;;;;;;;;;;;;;;;;;;;;;;
16.192222;-16.254722;Massara Foulane Reserve Forestiere;;;;;;;;;;;;;;;;;;;;;;;;;;
16.185302;-16.37752;Foret Classee de Maka Diama;;;;;;;;;;;;;;;;;;;;;;;;;;
16.185302;-16.37752;Foret Classee Maka-Diana;;;;;;;;;;;;;;;;;;;;;;;;;;
16.416111;-16.255278;Marigotde Khar;;;;;;;;;;;;;;;;;;;;;;;;;;
16.416111;-16.255278;Marigotde Khor;;;;;;;;;;;;;;;;;;;;;;;;;;
16.163056;-16.165556;Marigot de Hat;;;;;;;;;;;;;;;;;;;;;;;;;;
16.163056;-16.165556;Marigot de Haf;;;;;;;;;;;;;;;;;;;;;;;;;;
16.163056;-16.165556;Marigot de Hal;;;;;;;;;;;;;;;;;;;;;;;;;;
16.345179;-16.319001;Marigot de Diar;;;;;;;;;;;;;;;;;;;;;;;;;;
16.324204;-16.024405;Marigot de Dial;;;;;;;;;;;;;;;;;;;;;;;;;;
16.516667;-16.183333;Ile de Diakal;;;;;;;;;;;;;;;;;;;;;;;;;;
16.516667;-16.183333;Ile Aux Caimans;;;;;;;;;;;;;;;;;;;;;;;;;;
16.39757;-16.074772;Barrage Boundoum;;;;;;;;;;;;;;;;;;;;;;;;;;
16.282222;-16.133611;Marigot de Bonbol;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1297;-15.818;Vendou Mbam;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1297;-15.818;Vendou Bam;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1961;-15.5209;Thioyene;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1961;-15.5209;Tioyene;;;;;;;;;;;;;;;;;;;;;;;;;;
15.5487;-15.8899;Tiousmel;;;;;;;;;;;;;;;;;;;;;;;;;;
15.5487;-15.8899;Tiousmene;;;;;;;;;;;;;;;;;;;;;;;;;;
15.7398;-15.8737;Tiat Ngol;;;;;;;;;;;;;;;;;;;;;;;;;;
15.7398;-15.8737;Tiatgol;;;;;;;;;;;;;;;;;;;;;;;;;;
15.4206;-15.9951;Thiarene;;;;;;;;;;;;;;;;;;;;;;;;;;
15.4206;-15.9951;Tiarene;;;;;;;;;;;;;;;;;;;;;;;;;;
15.37;-15.9961;Thiarene;;;;;;;;;;;;;;;;;;;;;;;;;;
15.37;-15.9961;Tiarene;;;;;;;;;;;;;;;;;;;;;;;;;;
15.323681;-15.515534;Thiamene;;;;;;;;;;;;;;;;;;;;;;;;;;
15.323681;-15.515534;Tiamene;;;;;;;;;;;;;;;;;;;;;;;;;;
15.5191;-15.9252;Tila;;;;;;;;;;;;;;;;;;;;;;;;;;
15.5191;-15.9252;Thyla;;;;;;;;;;;;;;;;;;;;;;;;;;
15.2608;-15.8449;Tiordi;;;;;;;;;;;;;;;;;;;;;;;;;;
15.2608;-15.8449;Tchordi;;;;;;;;;;;;;;;;;;;;;;;;;;
15.2257;-15.9651;Tchabouguel;;;;;;;;;;;;;;;;;;;;;;;;;;
15.2257;-15.9651;Tchabougueul;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3163;-15.9737;Taiba Singue;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3163;-15.9737;Taiba Sinngue;;;;;;;;;;;;;;;;;;;;;;;;;;
15.4568;-15.1339;Sombade;;;;;;;;;;;;;;;;;;;;;;;;;;
15.4568;-15.1339;Somdade;;;;;;;;;;;;;;;;;;;;;;;;;;
15.5858;-15.9916;Keur Samba Sadio;;;;;;;;;;;;;;;;;;;;;;;;;;
15.5858;-15.9916;Samba Sadio;;;;;;;;;;;;;;;;;;;;;;;;;;
15.8359;-15.1963;Renda;;;;;;;;;;;;;;;;;;;;;;;;;;
15.8359;-15.1963;Rennda;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1953;-15.9415;Pinpal;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1953;-15.9415;Pinnpal;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6458;-15.9912;Pete Ouarak;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6458;-15.9912;Pete Ouarrak;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3977;-15.9595;Patar Mar;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3977;-15.9595;Patar;;;;;;;;;;;;;;;;;;;;;;;;;;
15.7873;-15.6387;Nobi;;;;;;;;;;;;;;;;;;;;;;;;;;
15.7873;-15.6387;Nodi;;;;;;;;;;;;;;;;;;;;;;;;;;
15.261;-15.9818;Nimzat;;;;;;;;;;;;;;;;;;;;;;;;;;
15.261;-15.9818;Nimsate;;;;;;;;;;;;;;;;;;;;;;;;;;
15.375;-15.1204;Nguenena;;;;;;;;;;;;;;;;;;;;;;;;;;
15.375;-15.1204;Nguenene;;;;;;;;;;;;;;;;;;;;;;;;;;
15.5082;-15.2673;Ngouloum Thiarene;;;;;;;;;;;;;;;;;;;;;;;;;;
15.5082;-15.2673;Ngouloum Tiarene;;;;;;;;;;;;;;;;;;;;;;;;;;
15.5033;-15.2637;Ngouloum Teugue;;;;;;;;;;;;;;;;;;;;;;;;;;
15.5033;-15.2637;Ngouloum Tegue;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1711;-15.9222;Ngar;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1711;-15.9222;Nger;;;;;;;;;;;;;;;;;;;;;;;;;;
15.478;-15.5802;Nelbi;;;;;;;;;;;;;;;;;;;;;;;;;;
15.478;-15.5802;Nelbe;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3797;-15.4821;Ndogadou;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3797;-15.4821;Ndogodou;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3067;-15.9773;Ndjima;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3067;-15.9773;Ndjime;;;;;;;;;;;;;;;;;;;;;;;;;;
15.292;-15.3388;Ndiakhaye;;;;;;;;;;;;;;;;;;;;;;;;;;
15.292;-15.3388;Ndiraye;;;;;;;;;;;;;;;;;;;;;;;;;;
15.046;-15.9837;Ndoufene;;;;;;;;;;;;;;;;;;;;;;;;;;
15.046;-15.9837;Ndioufene;;;;;;;;;;;;;;;;;;;;;;;;;;
15.2235;-15.4995;Ndemene;;;;;;;;;;;;;;;;;;;;;;;;;;
15.2235;-15.4995;Ndimene;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3803;-15.9863;Ndieuk;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3803;-15.9863;Ndiek;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1102;-15.8663;Ndiobene;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1102;-15.8663;Ndibene;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1317;-15.988;Ndiakhate;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1317;-15.988;Ndiarhate;;;;;;;;;;;;;;;;;;;;;;;;;;
15.5445;-15.8108;Ndiaye Ndiangou;;;;;;;;;;;;;;;;;;;;;;;;;;
15.5445;-15.8108;Ndia Ndiango;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1801;-15.5605;Ndiayene Doulel;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1801;-15.5605;Ndiaene Doulel;;;;;;;;;;;;;;;;;;;;;;;;;;
15.4812;-15.4639;Mbeyelogne;;;;;;;;;;;;;;;;;;;;;;;;;;
15.4812;-15.4639;Mbeyelone;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1833;-15.9797;Mbayene Ndjoudam;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1833;-15.9797;Mbayene Ndjoudame;;;;;;;;;;;;;;;;;;;;;;;;;;
15.243;-15.9218;Makine;;;;;;;;;;;;;;;;;;;;;;;;;;
15.243;-15.9218;Makinn;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3683;-15.9156;Loumbodo Fodji;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3683;-15.9156;Loumbodi Fodji;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6478;-15.7247;Loumbi;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6478;-15.7247;Mare de Loumbi;;;;;;;;;;;;;;;;;;;;;;;;;;
15.9302;-15.0208;Loumbel Deba;;;;;;;;;;;;;;;;;;;;;;;;;;
15.9302;-15.0208;Loumbeul Deba;;;;;;;;;;;;;;;;;;;;;;;;;;
15.276;-15.8225;Loumbel Bassinare;;;;;;;;;;;;;;;;;;;;;;;;;;
15.276;-15.8225;Loumbel Bissinare;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3521;-15.0597;Loumbel;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3521;-15.0597;Mare de Loumbel;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6047;-15.9616;Lougui Ouolof;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6047;-15.9616;Lougui Ouoloff;;;;;;;;;;;;;;;;;;;;;;;;;;
15.2899;-15.8799;Lotye Diamboye;;;;;;;;;;;;;;;;;;;;;;;;;;
15.2899;-15.8799;Lotchi Diamboye;;;;;;;;;;;;;;;;;;;;;;;;;;
15.115;-15.2589;Lol Lol Peul;;;;;;;;;;;;;;;;;;;;;;;;;;
15.115;-15.2589;Lolol;;;;;;;;;;;;;;;;;;;;;;;;;;
15.692;-15.9665;Loyene;;;;;;;;;;;;;;;;;;;;;;;;;;
15.692;-15.9665;Lohiene;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1527;-15.1401;Linde;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1527;-15.1401;Linnde;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1409;-15.3204;Lay Avou;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1409;-15.3204;Lai Avou;;;;;;;;;;;;;;;;;;;;;;;;;;
15.5612;-15.6392;Lanen;;;;;;;;;;;;;;;;;;;;;;;;;;
15.5612;-15.6392;Mare de Lahuen;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3593;-15.7053;Laba Tiadao;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3593;-15.7053;Labetiado;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3294;-15.7451;Koylogne;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3294;-15.7451;Koilogne;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3388;-15.7655;Koyli Pegna;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3388;-15.7655;Koele Pegna;;;;;;;;;;;;;;;;;;;;;;;;;;
15.658;-15.9385;Keur Samba Khamkham;;;;;;;;;;;;;;;;;;;;;;;;;;
15.658;-15.9385;Keur Samba Khakham;;;;;;;;;;;;;;;;;;;;;;;;;;
15.9509;-15.9715;Keur Ousmane Gaye;;;;;;;;;;;;;;;;;;;;;;;;;;
15.9509;-15.9715;Keur Ousmane Ngaye;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6458;-15.9274;Keur Ndiago Seck;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6458;-15.9274;Keur Ndiagosek;;;;;;;;;;;;;;;;;;;;;;;;;;
15.004;-15.9263;Keur Modou Ngom;;;;;;;;;;;;;;;;;;;;;;;;;;
15.004;-15.9263;Keur Modou Gom;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6637;-15.8872;Keur Mody Beye;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6637;-15.8872;Keur Modibeye;;;;;;;;;;;;;;;;;;;;;;;;;;
15.4919;-15.9848;Keur Mandiaye;;;;;;;;;;;;;;;;;;;;;;;;;;
15.4919;-15.9848;Keur Mendiaye;;;;;;;;;;;;;;;;;;;;;;;;;;
15.9314;-15.9112;Keur Mbaye Seck;;;;;;;;;;;;;;;;;;;;;;;;;;
15.9314;-15.9112;Keur Mbaysek;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6838;-15.9763;Keur Maniang Omar;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6838;-15.9763;Keur Magnan Omar;;;;;;;;;;;;;;;;;;;;;;;;;;
15.0042;-15.9659;Keur Ibrahima Mbaye;;;;;;;;;;;;;;;;;;;;;;;;;;
15.0042;-15.9659;Keur Ibraima Mbaye;;;;;;;;;;;;;;;;;;;;;;;;;;
15.9785;-15.9508;Keur Baba Seck;;;;;;;;;;;;;;;;;;;;;;;;;;
15.9785;-15.9508;Keur Babesek;;;;;;;;;;;;;;;;;;;;;;;;;;
15.4838;-15.6031;Keur Pathe;;;;;;;;;;;;;;;;;;;;;;;;;;
15.4838;-15.6031;Kerpate;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1773;-15.9739;Keur Magamo;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1773;-15.9739;Kermagano;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3073;-15.348;Keur Denguere;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3073;-15.348;Kerdennguere;;;;;;;;;;;;;;;;;;;;;;;;;;
15.4619;-15.06;Tiongo Kadia;;;;;;;;;;;;;;;;;;;;;;;;;;
15.4619;-15.06;Kadji Tiongo;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1316;-15.4272;Afe;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1316;-15.4272;Hafe;;;;;;;;;;;;;;;;;;;;;;;;;;
15.4127;-15.1474;Nguidye;;;;;;;;;;;;;;;;;;;;;;;;;;
15.4127;-15.1474;Guidch;;;;;;;;;;;;;;;;;;;;;;;;;;
15.5546;-15.2609;Ngouye Dieri;;;;;;;;;;;;;;;;;;;;;;;;;;
15.5546;-15.2609;Gouye Dieri;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3945;-15.9268;Gouye Diallo;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3945;-15.9268;Gouye Dialo;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3022;-15.2476;Gor Ouadi 2;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3022;-15.2476;Gore Ouadi 2;;;;;;;;;;;;;;;;;;;;;;;;;;
15.2737;-15.247;Gor Ouadi 1;;;;;;;;;;;;;;;;;;;;;;;;;;
15.2737;-15.247;Gore Ouadi 1;;;;;;;;;;;;;;;;;;;;;;;;;;
15.4856;-15.9073;Gati Baba Ndiaye;;;;;;;;;;;;;;;;;;;;;;;;;;
15.4856;-15.9073;Gati Babe Ndiaye;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3463;-15.0837;Gassel;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3463;-15.0837;Gasse;;;;;;;;;;;;;;;;;;;;;;;;;;
15.9076;-15.9421;Ganket Guent;;;;;;;;;;;;;;;;;;;;;;;;;;
15.9076;-15.9421;Gankette Guent;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6316;-15.7229;Galayel;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6316;-15.7229;Mare de Gallayel;;;;;;;;;;;;;;;;;;;;;;;;;;
15.9522;-15.7566;Vendou Ndamala;;;;;;;;;;;;;;;;;;;;;;;;;;
15.9522;-15.7566;Vendou Damala;;;;;;;;;;;;;;;;;;;;;;;;;;
15.5842;-15.3461;Ruines du Chateau de Faidherbe;;;;;;;;;;;;;;;;;;;;;;;;;;
15.5842;-15.3461;Chateau de Faidherbe;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3574;-15.5723;Mboussobe;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3574;-15.5723;Boussobe;;;;;;;;;;;;;;;;;;;;;;;;;;
12.996;-12.8115;Doufourou;;;;;;;;;;;;;;;;;;;;;;;;;;
12.996;-12.8115;Doufouroun;;;;;;;;;;;;;;;;;;;;;;;;;;
15.2707;-15.0865;Wendou Seno;;;;;;;;;;;;;;;;;;;;;;;;;;
15.2707;-15.0865;Vendou Senou;;;;;;;;;;;;;;;;;;;;;;;;;;
15.2707;-15.0865;Vendou Seno;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1732;-15.8914;Doladji;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1732;-15.8914;Dojadji;;;;;;;;;;;;;;;;;;;;;;;;;;
15.7552;-14.3236;Yaoualde Sinntiou;;;;;;;;;;;;;;;;;;;;;;;;;;
15.7552;-14.3236;Yaoualde Sintiou;;;;;;;;;;;;;;;;;;;;;;;;;;
15.736206;-14.754443;Venndou Tielbi;;;;;;;;;;;;;;;;;;;;;;;;;;
15.736206;-14.754443;Vendou Tielbi;;;;;;;;;;;;;;;;;;;;;;;;;;
15.428322;-14.689725;Louminol-Diaobe;;;;;;;;;;;;;;;;;;;;;;;;;;
15.428322;-14.689725;Louminal Diaobe;;;;;;;;;;;;;;;;;;;;;;;;;;
15.2343;-15.6421;Diele;;;;;;;;;;;;;;;;;;;;;;;;;;
15.2343;-15.6421;Djele;;;;;;;;;;;;;;;;;;;;;;;;;;
15.4469;-15.2135;Diambal;;;;;;;;;;;;;;;;;;;;;;;;;;
15.4469;-15.2135;Djambal;;;;;;;;;;;;;;;;;;;;;;;;;;
15.969;-15.9646;Diokoul;;;;;;;;;;;;;;;;;;;;;;;;;;
15.969;-15.9646;Djokoul;;;;;;;;;;;;;;;;;;;;;;;;;;
15.969;-15.9646;Diom Koul;;;;;;;;;;;;;;;;;;;;;;;;;;
15.834102;-15.843858;Diatmel Peul;;;;;;;;;;;;;;;;;;;;;;;;;;
15.834102;-15.843858;Diatmal;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1826;-15.5905;Diambale;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1826;-15.5905;Dianbale;;;;;;;;;;;;;;;;;;;;;;;;;;
15.658;-15.5783;Diama;;;;;;;;;;;;;;;;;;;;;;;;;;
15.658;-15.5783;Diamma;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3045;-15.1217;Diallo;;;;;;;;;;;;;;;;;;;;;;;;;;
15.3045;-15.1217;Dialo;;;;;;;;;;;;;;;;;;;;;;;;;;
15.4926;-15.4489;Ndiabane Lamine;;;;;;;;;;;;;;;;;;;;;;;;;;
15.4926;-15.4489;Diabane Lamine;;;;;;;;;;;;;;;;;;;;;;;;;;
15.2537;-15.635;Vinde Djouma;;;;;;;;;;;;;;;;;;;;;;;;;;
15.2537;-15.635;Vinnde Ajouka;;;;;;;;;;;;;;;;;;;;;;;;;;
15.4045;-15.7278;Venouane;;;;;;;;;;;;;;;;;;;;;;;;;;
15.4045;-15.7278;Venouame;;;;;;;;;;;;;;;;;;;;;;;;;;
15.8399;-15.4818;Vendou Koumba Khar;;;;;;;;;;;;;;;;;;;;;;;;;;
15.8399;-15.4818;Vendou Koumba Har;;;;;;;;;;;;;;;;;;;;;;;;;;
12.833333;-16.183333;Tao;;;;;;;;;;;;;;;;;;;;;;;;;;
12.807222;-15.028333;Tankanton Peul;;;;;;;;;;;;;;;;;;;;;;;;;;
14.783333;-15.633333;Dam;;;;;;;;;;;;;;;;;;;;;;;;;;
13.316667;-14.683333;Mandak;;;;;;;;;;;;;;;;;;;;;;;;;;
12.466667;-16.2;Baraka Poukao;;;;;;;;;;;;;;;;;;;;;;;;;;
14.616667;-16.483333;Sessene;;;;;;;;;;;;;;;;;;;;;;;;;;
13.133333;-13.516667;Dar el Salam;;;;;;;;;;;;;;;;;;;;;;;;;;
14.983333;-15.9;Dara Ser Mbake;;;;;;;;;;;;;;;;;;;;;;;;;;
12.633333;-13.066667;Ouladji;;;;;;;;;;;;;;;;;;;;;;;;;;
12.492778;-16.315833;Atoure;;;;;;;;;;;;;;;;;;;;;;;;;;
12.65;-13.25;Sampoyani Famboya;;;;;;;;;;;;;;;;;;;;;;;;;;
13.65;-14.166667;Fadiakounda;;;;;;;;;;;;;;;;;;;;;;;;;;
13.65;-14.166667;Fadiacounda;;;;;;;;;;;;;;;;;;;;;;;;;;
13.65;-14.166667;Fadiyakounda;;;;;;;;;;;;;;;;;;;;;;;;;;
14.638611;-17.034444;Dobou;;;;;;;;;;;;;;;;;;;;;;;;;;
14.638611;-17.034444;Dobour;;;;;;;;;;;;;;;;;;;;;;;;;;
14.766667;-14.333333;Tiangol Ngonor;;;;;;;;;;;;;;;;;;;;;;;;;;
14.683333;-15.85;Tip Diaye;;;;;;;;;;;;;;;;;;;;;;;;;;
13;-16.333333;Ebato;;;;;;;;;;;;;;;;;;;;;;;;;;
12.716667;-14.033333;Maricounda;;;;;;;;;;;;;;;;;;;;;;;;;;
12.716667;-14.033333;Marikounda;;;;;;;;;;;;;;;;;;;;;;;;;;
12.716667;-14.033333;Mori Kounda;;;;;;;;;;;;;;;;;;;;;;;;;;
12.716667;-14.033333;Mori Counda;;;;;;;;;;;;;;;;;;;;;;;;;;
14.083333;-16.466667;Ndorong Log;;;;;;;;;;;;;;;;;;;;;;;;;;
14.083333;-16.466667;Ndoron;;;;;;;;;;;;;;;;;;;;;;;;;;
13.75;-15.533333;Ndierguene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.183333;-15.866667;Ndieng;;;;;;;;;;;;;;;;;;;;;;;;;;
14.766667;-15.516667;Diambe Dali;;;;;;;;;;;;;;;;;;;;;;;;;;
12.85;-13.95;Bouria;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7;-14.683333;Sare Kontaye;;;;;;;;;;;;;;;;;;;;;;;;;;
12.903056;-16.091667;Bougoutoum;;;;;;;;;;;;;;;;;;;;;;;;;;
14.815;-17.126389;Dara;;;;;;;;;;;;;;;;;;;;;;;;;;
14.815;-17.126389;Santiou Dara;;;;;;;;;;;;;;;;;;;;;;;;;;
13.666667;-15.6;Koupar;;;;;;;;;;;;;;;;;;;;;;;;;;
13.5;-13.75;Tambacounda;;;;;;;;;;;;;;;;;;;;;;;;;;
14.983333;-15.983333;Taltal;;;;;;;;;;;;;;;;;;;;;;;;;;
13.683333;-16.35;Daga Ndoup;;;;;;;;;;;;;;;;;;;;;;;;;;
14.433333;-15.966667;Dagagne;;;;;;;;;;;;;;;;;;;;;;;;;;
14.483333;-15.883333;Beteou;;;;;;;;;;;;;;;;;;;;;;;;;;
12.85;-14.316667;Koutiake;;;;;;;;;;;;;;;;;;;;;;;;;;
13.866667;-13.566667;Koutia;;;;;;;;;;;;;;;;;;;;;;;;;;
14.795556;-17.052222;Serere Sene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.795556;-17.052222;Sene Serere;;;;;;;;;;;;;;;;;;;;;;;;;;
14.795556;-17.052222;Seun Serere;;;;;;;;;;;;;;;;;;;;;;;;;;
14.669167;-17.041389;Kirene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.669167;-17.041389;Keren;;;;;;;;;;;;;;;;;;;;;;;;;;
14.669167;-17.041389;Kiren;;;;;;;;;;;;;;;;;;;;;;;;;;
14.666667;-16.616667;Mbomboye;;;;;;;;;;;;;;;;;;;;;;;;;;
14.666667;-16.616667;Bonboye;;;;;;;;;;;;;;;;;;;;;;;;;;
12.533889;-16.603611;Loudia Diola;;;;;;;;;;;;;;;;;;;;;;;;;;
12.95;-14.183333;Sintiou Boto;;;;;;;;;;;;;;;;;;;;;;;;;;
12.95;-14.183333;Sinntiou Boto;;;;;;;;;;;;;;;;;;;;;;;;;;
12.710556;-16.354444;Dandialat;;;;;;;;;;;;;;;;;;;;;;;;;;
12.710556;-16.354444;Diandialate;;;;;;;;;;;;;;;;;;;;;;;;;;
13.1;-15.933333;Koundiougor;;;;;;;;;;;;;;;;;;;;;;;;;;
14.783333;-16.883333;Koundane;;;;;;;;;;;;;;;;;;;;;;;;;;
13.9;-13.516667;Sinntiou Godiouol;;;;;;;;;;;;;;;;;;;;;;;;;;
13.9;-13.516667;Sintiou Godiouol;;;;;;;;;;;;;;;;;;;;;;;;;;
13.116667;-13.683333;Lingueyel;;;;;;;;;;;;;;;;;;;;;;;;;;
13.116667;-13.683333;Lenguel;;;;;;;;;;;;;;;;;;;;;;;;;;
12.85;-14.133333;Sinntian Maounde;;;;;;;;;;;;;;;;;;;;;;;;;;
12.85;-14.133333;Sintian Maounde;;;;;;;;;;;;;;;;;;;;;;;;;;
12.783333;-14.25;Sinntian Koli;;;;;;;;;;;;;;;;;;;;;;;;;;
12.783333;-14.25;Sintian Koli;;;;;;;;;;;;;;;;;;;;;;;;;;
12.816667;-14.766667;Sare Sambe;;;;;;;;;;;;;;;;;;;;;;;;;;
12.816667;-14.583333;Sare Samba Iope;;;;;;;;;;;;;;;;;;;;;;;;;;
12.537222;-16.069167;Bourouhou;;;;;;;;;;;;;;;;;;;;;;;;;;
13.95;-15.95;Konnet;;;;;;;;;;;;;;;;;;;;;;;;;;
13.95;-15.95;Kone;;;;;;;;;;;;;;;;;;;;;;;;;;
14.133333;-13.666667;Gourel Kea;;;;;;;;;;;;;;;;;;;;;;;;;;
14.85;-16.3;Palene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.133333;-16.016667;Palado;;;;;;;;;;;;;;;;;;;;;;;;;;
14.316667;-16.266667;Kari Ndand;;;;;;;;;;;;;;;;;;;;;;;;;;
14.316667;-16.266667;Kare Ndiane;;;;;;;;;;;;;;;;;;;;;;;;;;
12.454167;-16.312222;Badene;;;;;;;;;;;;;;;;;;;;;;;;;;
12.454167;-16.312222;Badem;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1;-16.433333;Kangian;;;;;;;;;;;;;;;;;;;;;;;;;;
14.7725;-17.357222;Yombel;;;;;;;;;;;;;;;;;;;;;;;;;;
14.7725;-17.357222;Yeumbeul;;;;;;;;;;;;;;;;;;;;;;;;;;
14.55;-16.516667;Gadiak;;;;;;;;;;;;;;;;;;;;;;;;;;
14.866667;-15.7;Diogop;;;;;;;;;;;;;;;;;;;;;;;;;;
16.494167;-15.868056;Dietene;;;;;;;;;;;;;;;;;;;;;;;;;;
16.494167;-15.868056;Ndialene;;;;;;;;;;;;;;;;;;;;;;;;;;
13.416667;-13.7;Velinngara Leguel;;;;;;;;;;;;;;;;;;;;;;;;;;
13.416667;-13.7;Velingara Leguel;;;;;;;;;;;;;;;;;;;;;;;;;;
14.416667;-15.8;Ndayane;;;;;;;;;;;;;;;;;;;;;;;;;;
14.533333;-16.483333;Toukar;;;;;;;;;;;;;;;;;;;;;;;;;;
14.7;-17.05;Tougon;;;;;;;;;;;;;;;;;;;;;;;;;;
